image_id,cnn_image_path,cnn_repo_relative_path,class_name,class_index,global_lap_num,session,session_lap_num,signal_type,hit_number,raw_csv_path,raw_image_path,raw_repo_relative_path,raw_image_exists,s1_time_ms,s1_time_seconds,incident,delta_1_seconds,delta_2_seconds,associated_delta_seconds,has_delta_data,split
lap_0140_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\optimal_laps\lap_0140_brake_01.png,Data/cnn-classes/optimal_laps/lap_0140_brake_01.png,optimal_laps,0,140,16,3,brake,1,../Data/image-data/session-16/brake/Lap_3_Brake hit_1.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-16\brake\Lap_3_Brake hit_1.png,Data/image-data/session-16/brake/Lap_3_Brake hit_1.png,True,27705,27.705,none,1.078850269317627,2.2917776107788086,1.078850269317627,True,train
lap_0140_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\optimal_laps\lap_0140_brake_02.png,Data/cnn-classes/optimal_laps/lap_0140_brake_02.png,optimal_laps,0,140,16,3,brake,2,../Data/image-data/session-16/brake/Lap_3_Brake hit_2.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-16\brake\Lap_3_Brake hit_2.png,Data/image-data/session-16/brake/Lap_3_Brake hit_2.png,True,27705,27.705,none,1.078850269317627,2.2917776107788086,2.2917776107788086,True,train
lap_0140_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\optimal_laps\lap_0140_throttle_01.png,Data/cnn-classes/optimal_laps/lap_0140_throttle_01.png,optimal_laps,0,140,16,3,throttle,1,../Data/image-data/session-16/throttle/Lap_3_Throttle hit_1.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-16\throttle\Lap_3_Throttle hit_1.png,Data/image-data/session-16/throttle/Lap_3_Throttle hit_1.png,True,27705,27.705,none,1.078850269317627,2.2917776107788086,1.078850269317627,True,train
lap_0140_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\optimal_laps\lap_0140_throttle_02.png,Data/cnn-classes/optimal_laps/lap_0140_throttle_02.png,optimal_laps,0,140,16,3,throttle,2,../Data/image-data/session-16/throttle/Lap_3_Throttle hit_2.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-16\throttle\Lap_3_Throttle hit_2.png,Data/image-data/session-16/throttle/Lap_3_Throttle hit_2.png,True,27705,27.705,none,1.078850269317627,2.2917776107788086,2.2917776107788086,True,train
lap_0141_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\standard_laps\lap_0141_brake_01.png,Data/cnn-classes/standard_laps/lap_0141_brake_01.png,standard_laps,1,141,16,4,brake,1,../Data/image-data/session-16/brake/Lap_4_Brake hit_1.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-16\brake\Lap_4_Brake hit_1.png,Data/image-data/session-16/brake/Lap_4_Brake hit_1.png,True,28237,28.237,none,1.1318070888519287,2.7210161685943604,1.1318070888519287,True,train
lap_0141_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\standard_laps\lap_0141_brake_02.png,Data/cnn-classes/standard_laps/lap_0141_brake_02.png,standard_laps,1,141,16,4,brake,2,../Data/image-data/session-16/brake/Lap_4_Brake hit_2.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-16\brake\Lap_4_Brake hit_2.png,Data/image-data/session-16/brake/Lap_4_Brake hit_2.png,True,28237,28.237,none,1.1318070888519287,2.7210161685943604,2.7210161685943604,True,train
lap_0141_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\standard_laps\lap_0141_throttle_01.png,Data/cnn-classes/standard_laps/lap_0141_throttle_01.png,standard_laps,1,141,16,4,throttle,1,../Data/image-data/session-16/throttle/Lap_4_Throttle hit_1.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-16\throttle\Lap_4_Throttle hit_1.png,Data/image-data/session-16/throttle/Lap_4_Throttle hit_1.png,True,28237,28.237,none,1.1318070888519287,2.7210161685943604,1.1318070888519287,True,train
lap_0141_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\standard_laps\lap_0141_throttle_02.png,Data/cnn-classes/standard_laps/lap_0141_throttle_02.png,standard_laps,1,141,16,4,throttle,2,../Data/image-data/session-16/throttle/Lap_4_Throttle hit_2.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-16\throttle\Lap_4_Throttle hit_2.png,Data/image-data/session-16/throttle/Lap_4_Throttle hit_2.png,True,28237,28.237,none,1.1318070888519287,2.7210161685943604,2.7210161685943604,True,train
lap_0142_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\optimal_laps\lap_0142_brake_01.png,Data/cnn-classes/optimal_laps/lap_0142_brake_01.png,optimal_laps,0,142,16,5,brake,1,../Data/image-data/session-16/brake/Lap_5_Brake hit_1.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-16\brake\Lap_5_Brake hit_1.png,Data/image-data/session-16/brake/Lap_5_Brake hit_1.png,True,27677,27.677,none,1.1986594200134275,2.1110854148864746,1.1986594200134275,True,train
lap_0142_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\optimal_laps\lap_0142_brake_02.png,Data/cnn-classes/optimal_laps/lap_0142_brake_02.png,optimal_laps,0,142,16,5,brake,2,../Data/image-data/session-16/brake/Lap_5_Brake hit_2.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-16\brake\Lap_5_Brake hit_2.png,Data/image-data/session-16/brake/Lap_5_Brake hit_2.png,True,27677,27.677,none,1.1986594200134275,2.1110854148864746,2.1110854148864746,True,train
lap_0142_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\optimal_laps\lap_0142_throttle_01.png,Data/cnn-classes/optimal_laps/lap_0142_throttle_01.png,optimal_laps,0,142,16,5,throttle,1,../Data/image-data/session-16/throttle/Lap_5_Throttle hit_1.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-16\throttle\Lap_5_Throttle hit_1.png,Data/image-data/session-16/throttle/Lap_5_Throttle hit_1.png,True,27677,27.677,none,1.1986594200134275,2.1110854148864746,1.1986594200134275,True,train
lap_0142_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\optimal_laps\lap_0142_throttle_02.png,Data/cnn-classes/optimal_laps/lap_0142_throttle_02.png,optimal_laps,0,142,16,5,throttle,2,../Data/image-data/session-16/throttle/Lap_5_Throttle hit_2.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-16\throttle\Lap_5_Throttle hit_2.png,Data/image-data/session-16/throttle/Lap_5_Throttle hit_2.png,True,27677,27.677,none,1.1986594200134275,2.1110854148864746,2.1110854148864746,True,train
lap_0145_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\optimal_laps\lap_0145_brake_01.png,Data/cnn-classes/optimal_laps/lap_0145_brake_01.png,optimal_laps,0,145,16,8,brake,1,../Data/image-data/session-16/brake/Lap_8_Brake hit_1.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-16\brake\Lap_8_Brake hit_1.png,Data/image-data/session-16/brake/Lap_8_Brake hit_1.png,True,28007,28.007,none,1.290516376495361,2.131611585617065,1.290516376495361,True,train
lap_0145_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\optimal_laps\lap_0145_brake_02.png,Data/cnn-classes/optimal_laps/lap_0145_brake_02.png,optimal_laps,0,145,16,8,brake,2,../Data/image-data/session-16/brake/Lap_8_Brake hit_2.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-16\brake\Lap_8_Brake hit_2.png,Data/image-data/session-16/brake/Lap_8_Brake hit_2.png,True,28007,28.007,none,1.290516376495361,2.131611585617065,2.131611585617065,True,train
lap_0145_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\optimal_laps\lap_0145_throttle_01.png,Data/cnn-classes/optimal_laps/lap_0145_throttle_01.png,optimal_laps,0,145,16,8,throttle,1,../Data/image-data/session-16/throttle/Lap_8_Throttle hit_1.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-16\throttle\Lap_8_Throttle hit_1.png,Data/image-data/session-16/throttle/Lap_8_Throttle hit_1.png,True,28007,28.007,none,1.290516376495361,2.131611585617065,1.290516376495361,True,train
lap_0145_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\optimal_laps\lap_0145_throttle_02.png,Data/cnn-classes/optimal_laps/lap_0145_throttle_02.png,optimal_laps,0,145,16,8,throttle,2,../Data/image-data/session-16/throttle/Lap_8_Throttle hit_2.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-16\throttle\Lap_8_Throttle hit_2.png,Data/image-data/session-16/throttle/Lap_8_Throttle hit_2.png,True,28007,28.007,none,1.290516376495361,2.131611585617065,2.131611585617065,True,train
lap_0146_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\standard_laps\lap_0146_brake_01.png,Data/cnn-classes/standard_laps/lap_0146_brake_01.png,standard_laps,1,146,16,9,brake,1,../Data/image-data/session-16/brake/Lap_9_Brake hit_1.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-16\brake\Lap_9_Brake hit_1.png,Data/image-data/session-16/brake/Lap_9_Brake hit_1.png,True,28291,28.291,none,1.2589280605316162,2.5306875705718994,1.2589280605316162,True,train
lap_0146_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\standard_laps\lap_0146_brake_02.png,Data/cnn-classes/standard_laps/lap_0146_brake_02.png,standard_laps,1,146,16,9,brake,2,../Data/image-data/session-16/brake/Lap_9_Brake hit_2.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-16\brake\Lap_9_Brake hit_2.png,Data/image-data/session-16/brake/Lap_9_Brake hit_2.png,True,28291,28.291,none,1.2589280605316162,2.5306875705718994,2.5306875705718994,True,train
lap_0146_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\standard_laps\lap_0146_throttle_01.png,Data/cnn-classes/standard_laps/lap_0146_throttle_01.png,standard_laps,1,146,16,9,throttle,1,../Data/image-data/session-16/throttle/Lap_9_Throttle hit_1.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-16\throttle\Lap_9_Throttle hit_1.png,Data/image-data/session-16/throttle/Lap_9_Throttle hit_1.png,True,28291,28.291,none,1.2589280605316162,2.5306875705718994,1.2589280605316162,True,train
lap_0146_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\standard_laps\lap_0146_throttle_02.png,Data/cnn-classes/standard_laps/lap_0146_throttle_02.png,standard_laps,1,146,16,9,throttle,2,../Data/image-data/session-16/throttle/Lap_9_Throttle hit_2.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-16\throttle\Lap_9_Throttle hit_2.png,Data/image-data/session-16/throttle/Lap_9_Throttle hit_2.png,True,28291,28.291,none,1.2589280605316162,2.5306875705718994,2.5306875705718994,True,train
lap_0147_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\optimal_laps\lap_0147_brake_01.png,Data/cnn-classes/optimal_laps/lap_0147_brake_01.png,optimal_laps,0,147,16,10,brake,1,../Data/image-data/session-16/brake/Lap_10_Brake hit_1.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-16\brake\Lap_10_Brake hit_1.png,Data/image-data/session-16/brake/Lap_10_Brake hit_1.png,True,27734,27.734,none,1.0289306640625,2.149874687194824,1.0289306640625,True,train
lap_0147_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\optimal_laps\lap_0147_brake_02.png,Data/cnn-classes/optimal_laps/lap_0147_brake_02.png,optimal_laps,0,147,16,10,brake,2,../Data/image-data/session-16/brake/Lap_10_Brake hit_2.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-16\brake\Lap_10_Brake hit_2.png,Data/image-data/session-16/brake/Lap_10_Brake hit_2.png,True,27734,27.734,none,1.0289306640625,2.149874687194824,2.149874687194824,True,train
lap_0147_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\optimal_laps\lap_0147_throttle_01.png,Data/cnn-classes/optimal_laps/lap_0147_throttle_01.png,optimal_laps,0,147,16,10,throttle,1,../Data/image-data/session-16/throttle/Lap_10_Throttle hit_1.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-16\throttle\Lap_10_Throttle hit_1.png,Data/image-data/session-16/throttle/Lap_10_Throttle hit_1.png,True,27734,27.734,none,1.0289306640625,2.149874687194824,1.0289306640625,True,train
lap_0147_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\optimal_laps\lap_0147_throttle_02.png,Data/cnn-classes/optimal_laps/lap_0147_throttle_02.png,optimal_laps,0,147,16,10,throttle,2,../Data/image-data/session-16/throttle/Lap_10_Throttle hit_2.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-16\throttle\Lap_10_Throttle hit_2.png,Data/image-data/session-16/throttle/Lap_10_Throttle hit_2.png,True,27734,27.734,none,1.0289306640625,2.149874687194824,2.149874687194824,True,train
lap_0148_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\optimal_laps\lap_0148_brake_01.png,Data/cnn-classes/optimal_laps/lap_0148_brake_01.png,optimal_laps,0,148,17,1,brake,1,../Data/image-data/session-17/brake/Lap_1_Brake hit_1.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\brake\Lap_1_Brake hit_1.png,Data/image-data/session-17/brake/Lap_1_Brake hit_1.png,True,27673,27.673,none,1.135148286819458,1.845938205718994,1.135148286819458,True,train
lap_0148_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\optimal_laps\lap_0148_brake_02.png,Data/cnn-classes/optimal_laps/lap_0148_brake_02.png,optimal_laps,0,148,17,1,brake,2,../Data/image-data/session-17/brake/Lap_1_Brake hit_2.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\brake\Lap_1_Brake hit_2.png,Data/image-data/session-17/brake/Lap_1_Brake hit_2.png,True,27673,27.673,none,1.135148286819458,1.845938205718994,1.845938205718994,True,train
lap_0148_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\optimal_laps\lap_0148_throttle_01.png,Data/cnn-classes/optimal_laps/lap_0148_throttle_01.png,optimal_laps,0,148,17,1,throttle,1,../Data/image-data/session-17/throttle/Lap_1_Throttle hit_1.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\throttle\Lap_1_Throttle hit_1.png,Data/image-data/session-17/throttle/Lap_1_Throttle hit_1.png,True,27673,27.673,none,1.135148286819458,1.845938205718994,1.135148286819458,True,train
lap_0148_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\optimal_laps\lap_0148_throttle_02.png,Data/cnn-classes/optimal_laps/lap_0148_throttle_02.png,optimal_laps,0,148,17,1,throttle,2,../Data/image-data/session-17/throttle/Lap_1_Throttle hit_2.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\throttle\Lap_1_Throttle hit_2.png,Data/image-data/session-17/throttle/Lap_1_Throttle hit_2.png,True,27673,27.673,none,1.135148286819458,1.845938205718994,1.845938205718994,True,train
lap_0149_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\standard_laps\lap_0149_brake_01.png,Data/cnn-classes/standard_laps/lap_0149_brake_01.png,standard_laps,1,149,17,2,brake,1,../Data/image-data/session-17/brake/Lap_2_Brake hit_1.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\brake\Lap_2_Brake hit_1.png,Data/image-data/session-17/brake/Lap_2_Brake hit_1.png,True,28294,28.294,none,1.084770917892456,1.9252712726593015,1.084770917892456,True,train
lap_0149_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\standard_laps\lap_0149_brake_02.png,Data/cnn-classes/standard_laps/lap_0149_brake_02.png,standard_laps,1,149,17,2,brake,2,../Data/image-data/session-17/brake/Lap_2_Brake hit_2.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\brake\Lap_2_Brake hit_2.png,Data/image-data/session-17/brake/Lap_2_Brake hit_2.png,True,28294,28.294,none,1.084770917892456,1.9252712726593015,1.9252712726593015,True,train
lap_0149_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\standard_laps\lap_0149_throttle_01.png,Data/cnn-classes/standard_laps/lap_0149_throttle_01.png,standard_laps,1,149,17,2,throttle,1,../Data/image-data/session-17/throttle/Lap_2_Throttle hit_1.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\throttle\Lap_2_Throttle hit_1.png,Data/image-data/session-17/throttle/Lap_2_Throttle hit_1.png,True,28294,28.294,none,1.084770917892456,1.9252712726593015,1.084770917892456,True,train
lap_0149_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\standard_laps\lap_0149_throttle_02.png,Data/cnn-classes/standard_laps/lap_0149_throttle_02.png,standard_laps,1,149,17,2,throttle,2,../Data/image-data/session-17/throttle/Lap_2_Throttle hit_2.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\throttle\Lap_2_Throttle hit_2.png,Data/image-data/session-17/throttle/Lap_2_Throttle hit_2.png,True,28294,28.294,none,1.084770917892456,1.9252712726593015,1.9252712726593015,True,train
lap_0150_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\standard_laps\lap_0150_brake_01.png,Data/cnn-classes/standard_laps/lap_0150_brake_01.png,standard_laps,1,150,17,3,brake,1,../Data/image-data/session-17/brake/Lap_3_Brake hit_1.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\brake\Lap_3_Brake hit_1.png,Data/image-data/session-17/brake/Lap_3_Brake hit_1.png,True,28207,28.207,none,1.129957914352417,2.5769708156585693,1.129957914352417,True,train
lap_0150_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\standard_laps\lap_0150_brake_02.png,Data/cnn-classes/standard_laps/lap_0150_brake_02.png,standard_laps,1,150,17,3,brake,2,../Data/image-data/session-17/brake/Lap_3_Brake hit_2.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\brake\Lap_3_Brake hit_2.png,Data/image-data/session-17/brake/Lap_3_Brake hit_2.png,True,28207,28.207,none,1.129957914352417,2.5769708156585693,2.5769708156585693,True,train
lap_0150_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\standard_laps\lap_0150_throttle_01.png,Data/cnn-classes/standard_laps/lap_0150_throttle_01.png,standard_laps,1,150,17,3,throttle,1,../Data/image-data/session-17/throttle/Lap_3_Throttle hit_1.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\throttle\Lap_3_Throttle hit_1.png,Data/image-data/session-17/throttle/Lap_3_Throttle hit_1.png,True,28207,28.207,none,1.129957914352417,2.5769708156585693,1.129957914352417,True,train
lap_0150_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\standard_laps\lap_0150_throttle_02.png,Data/cnn-classes/standard_laps/lap_0150_throttle_02.png,standard_laps,1,150,17,3,throttle,2,../Data/image-data/session-17/throttle/Lap_3_Throttle hit_2.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\throttle\Lap_3_Throttle hit_2.png,Data/image-data/session-17/throttle/Lap_3_Throttle hit_2.png,True,28207,28.207,none,1.129957914352417,2.5769708156585693,2.5769708156585693,True,train
lap_0152_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\standard_laps\lap_0152_brake_01.png,Data/cnn-classes/standard_laps/lap_0152_brake_01.png,standard_laps,1,152,17,5,brake,1,../Data/image-data/session-17/brake/Lap_5_Brake hit_1.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\brake\Lap_5_Brake hit_1.png,Data/image-data/session-17/brake/Lap_5_Brake hit_1.png,True,28216,28.216,none,1.365225076675415,2.3408846855163574,1.365225076675415,True,train
lap_0152_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\standard_laps\lap_0152_brake_02.png,Data/cnn-classes/standard_laps/lap_0152_brake_02.png,standard_laps,1,152,17,5,brake,2,../Data/image-data/session-17/brake/Lap_5_Brake hit_2.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\brake\Lap_5_Brake hit_2.png,Data/image-data/session-17/brake/Lap_5_Brake hit_2.png,True,28216,28.216,none,1.365225076675415,2.3408846855163574,2.3408846855163574,True,train
lap_0152_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\standard_laps\lap_0152_throttle_01.png,Data/cnn-classes/standard_laps/lap_0152_throttle_01.png,standard_laps,1,152,17,5,throttle,1,../Data/image-data/session-17/throttle/Lap_5_Throttle hit_1.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\throttle\Lap_5_Throttle hit_1.png,Data/image-data/session-17/throttle/Lap_5_Throttle hit_1.png,True,28216,28.216,none,1.365225076675415,2.3408846855163574,1.365225076675415,True,train
lap_0152_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\standard_laps\lap_0152_throttle_02.png,Data/cnn-classes/standard_laps/lap_0152_throttle_02.png,standard_laps,1,152,17,5,throttle,2,../Data/image-data/session-17/throttle/Lap_5_Throttle hit_2.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\throttle\Lap_5_Throttle hit_2.png,Data/image-data/session-17/throttle/Lap_5_Throttle hit_2.png,True,28216,28.216,none,1.365225076675415,2.3408846855163574,2.3408846855163574,True,train
lap_0153_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\standard_laps\lap_0153_brake_01.png,Data/cnn-classes/standard_laps/lap_0153_brake_01.png,standard_laps,1,153,17,6,brake,1,../Data/image-data/session-17/brake/Lap_6_Brake hit_1.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\brake\Lap_6_Brake hit_1.png,Data/image-data/session-17/brake/Lap_6_Brake hit_1.png,True,28327,28.327,none,1.597193956375122,2.3816933631896973,1.597193956375122,True,train
lap_0153_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\standard_laps\lap_0153_brake_02.png,Data/cnn-classes/standard_laps/lap_0153_brake_02.png,standard_laps,1,153,17,6,brake,2,../Data/image-data/session-17/brake/Lap_6_Brake hit_2.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\brake\Lap_6_Brake hit_2.png,Data/image-data/session-17/brake/Lap_6_Brake hit_2.png,True,28327,28.327,none,1.597193956375122,2.3816933631896973,2.3816933631896973,True,train
lap_0153_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\standard_laps\lap_0153_throttle_01.png,Data/cnn-classes/standard_laps/lap_0153_throttle_01.png,standard_laps,1,153,17,6,throttle,1,../Data/image-data/session-17/throttle/Lap_6_Throttle hit_1.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\throttle\Lap_6_Throttle hit_1.png,Data/image-data/session-17/throttle/Lap_6_Throttle hit_1.png,True,28327,28.327,none,1.597193956375122,2.3816933631896973,1.597193956375122,True,train
lap_0153_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\standard_laps\lap_0153_throttle_02.png,Data/cnn-classes/standard_laps/lap_0153_throttle_02.png,standard_laps,1,153,17,6,throttle,2,../Data/image-data/session-17/throttle/Lap_6_Throttle hit_2.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\throttle\Lap_6_Throttle hit_2.png,Data/image-data/session-17/throttle/Lap_6_Throttle hit_2.png,True,28327,28.327,none,1.597193956375122,2.3816933631896973,2.3816933631896973,True,train
lap_0154_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\optimal_laps\lap_0154_brake_01.png,Data/cnn-classes/optimal_laps/lap_0154_brake_01.png,optimal_laps,0,154,17,7,brake,1,../Data/image-data/session-17/brake/Lap_7_Brake hit_1.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\brake\Lap_7_Brake hit_1.png,Data/image-data/session-17/brake/Lap_7_Brake hit_1.png,True,27759,27.759,none,1.1274709701538086,2.05104398727417,1.1274709701538086,True,train
